match_id,player_slot,radiant_win,duration,game_mode,lobby_type,kills,deaths,assists,start_time,lane,lane_role,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,tower_damage,hero_damage,hero_healing,last_hits
5224846390,132,false,2820,22,0,14,5,19,1580737117,,,32,,225,147,174,63,160,2818,35670,0,209
5224765619,128,true,2134,22,0,9,5,5,1580734279,,,75,,63,185,102,58,24,1133,14751,0,213
5223462017,128,false,3153,22,0,11,11,35,1580657748,,,51,,267,127,102,214,108,3266,43728,240,91
5223281592,1,true,3914,22,0,17,7,34,1580651784,,,114,,208,147,249,252,48,9196,106808,0,474
5222933594,4,false,2721,22,0,14,6,15,1580640090,,,74,,98,116,65,77,63,6745,36076,0,241
5222867416,4,true,1925,22,0,6,6,18,1580637363,,,31,,218,254,102,86,214,1400,11941,0,43
5221586828,4,true,1657,22,0,8,4,14,1580568891,,,54,,151,36,168,166,143,7600,17377,763,168
5221480005,4,true,2128,22,0,9,1,15,1580565374,,,97,,63,116,152,252,112,14124,28664,0,314
5219859901,131,false,1060,22,0,1,2,1,1580481169,,,44,,36,75,11,75,51,0,3770,0,98
5219792985,3,true,1808,22,0,16,2,10,1580478835,,,54,,151,208,36,117,166,10599,33561,1386,185
5219730225,0,true,1654,22,0,8,4,18,1580476619,,,4,,63,127,154,75,166,2955,26122,234,188
5218422132,131,false,3079,22,0,19,6,12,1580396496,,,10,,63,176,123,154,108,7388,42654,0,281
5218340200,131,false,2219,22,0,17,4,14,1580393486,,,54,,151,36,208,158,112,12377,37018,1412,243
5218227082,3,true,3145,22,0,13,4,16,1580389548,,,89,,117,147,174,114,139,5357,55245,0,482
5216813158,128,false,3392,22,0,14,2,10,1580307501,,,1,,208,147,250,139,168,17275,55195,0,759
5216729078,3,true,2481,22,0,4,7,21,1580304408,,,20,,81,254,102,214,0,3119,17156,1545,67
5215288979,4,false,2505,22,0,10,6,15,1580219656,,,128,,206,100,37,214,232,901,27118,0,132
5213960163,2,true,4903,22,0,9,4,15,1580138677,,,34,,96,204,1,232,220,49,67680,555,701
5213865850,130,true,3146,22,0,12,12,18,1580135020,,,72,,63,116,166,185,108,2266,42184,0,373
5213744538,0,false,3600,22,0,7,6,10,1580130501,,,128,,176,100,102,214,232,2135,42350,400,308
5213222460,128,true,2604,22,0,2,6,6,1580104763,,,93,,63,116,174,65,108,61,15445,0,306
5213181437,1,false,2038,22,0,3,4,5,1580102177,,,11,,63,116,152,185,75,1692,12661,400,268
5210950728,128,false,3190,22,0,18,5,12,1579965024,,,97,,135,116,379,112,141,11152,44013,0,463
5210857255,128,false,3196,22,0,8,5,22,1579961164,,,126,,98,100,116,225,96,7326,29367,0,324
5210799703,0,true,1761,22,0,3,3,13,1579958799,,,128,,43,100,73,214,88,2508,8681,0,82
5210449613,128,false,2387,22,0,10,2,24,1579941489,,,128,,36,100,267,180,273,1915,23052,504,124
5208231381,0,true,3206,22,0,7,12,22,1579785249,,,128,,267,100,226,43,48,1578,29855,480,159
5205754253,128,false,2425,22,0,8,4,13,1579613215,,,11,,63,154,156,139,168,14814,21494,0,297
5203328699,3,true,2487,22,0,24,5,9,1579446561,,,70,50,123,208,168,185,378,7723,42973,0,281
5203265846,128,true,2098,22,0,5,8,6,1579443942,,,54,,151,36,135,166,334,309,13060,1330,198
5203203578,129,false,1678,22,0,17,1,9,1579441428,,,1,,63,154,145,334,331,7132,20793,0,251
5202734165,132,true,3486,22,7,13,4,25,1579418317,,,39,,96,116,119,100,48,3699,55785,125,506
5202680308,4,true,2383,22,7,13,3,8,1579415015,,,76,,96,232,1,63,108,1737,33650,0,233
5202603701,4,false,3899,22,7,4,9,38,1579409631,,,86,1,100,176,356,311,48,100,31505,0,318
5201923570,2,false,2643,22,7,12,6,15,1579361843,,,93,,63,116,174,108,378,7031,30330,0,276
5201862726,2,true,1999,22,7,16,2,13,1579359257,,,70,,117,208,116,185,378,8699,21510,0,166
5200431388,2,true,2011,22,7,20,3,20,1579272032,,,93,,63,139,174,108,309,18091,32426,0,179
5200377001,128,true,1571,22,7,3,3,4,1579269730,,,54,,151,65,356,168,71,653,10931,1217,126
5200316131,2,true,2071,22,7,19,3,16,1579267118,,,70,,21,208,185,168,381,7397,32704,0,171
5199115990,129,false,2753,22,7,28,2,11,1579180013,,,54,,151,208,135,112,137,21343,57121,1684,438
5198053186,130,true,3490,22,0,19,8,5,1579099938,,,128,,206,204,102,330,273,2833,43395,0,330
5197864970,129,false,2873,22,0,9,6,24,1579091603,,,128,,210,100,102,48,273,1873,26565,0,188
5194172551,1,false,2480,22,7,9,5,6,1578832361,,,1,,63,147,145,139,297,3228,24931,0,423
5194061998,3,true,1749,22,7,15,0,16,1578827592,,,54,,151,36,168,166,112,13385,36191,1544,180
5193990032,130,true,2639,22,7,7,6,15,1578824130,,,98,,90,100,226,180,108,2131,19381,0,312
5192524273,128,true,2420,22,0,6,4,4,1578740285,,,11,,63,376,152,154,141,4224,19593,0,360
5192477731,0,true,1787,22,0,19,3,12,1578737914,,,70,,36,208,304,168,244,3707,32221,0,99
5186212788,131,false,3220,22,7,21,4,26,1578320067,,,126,,116,100,250,119,358,4574,42414,400,245
5186140911,131,true,2335,22,0,6,8,6,1578317218,,,120,,63,100,108,166,75,252,18442,125,267
5186018432,131,true,3359,22,7,10,7,10,1578312154,,,19,,377,172,152,63,112,16019,32296,0,380
5184803657,131,false,3192,22,7,13,7,21,1578231872,,,74,,96,235,102,108,311,2314,40799,0,305
5184699909,131,true,2352,22,0,4,10,6,1578228064,,,19,,116,172,299,212,63,3143,17663,0,214
5183243331,129,false,1928,22,0,13,6,8,1578146369,,,19,55,63,116,172,381,154,22658,29866,0,203
5183166307,1,true,1901,22,0,19,4,11,1578143620,,,114,,36,160,166,75,252,9305,32678,0,164
5183088013,1,true,2150,22,0,24,2,21,1578140672,,,126,,36,100,98,123,308,3539,35810,380,162
5183018320,130,false,1790,22,0,20,3,19,1578137822,,,7,36,63,100,1,108,73,4654,29474,0,121
5181761101,128,false,2782,22,0,4,8,21,1578060616,,,120,,63,100,174,325,81,3875,19293,3510,215
5181639983,1,false,2414,22,0,13,7,10,1578056047,,,23,,9,127,210,137,361,847,51425,0,249
5180287117,132,true,3384,22,0,18,10,9,1577971199,,,25,,220,110,108,311,232,5265,41471,1020,312
5180209080,131,false,1840,22,0,20,2,9,1577968131,,,120,,63,135,174,290,108,4734,31153,625,152
5180151446,3,true,1955,22,0,15,1,9,1577965684,,,11,,63,147,65,139,334,13841,26301,0,300
5174379399,128,true,2818,22,7,15,8,14,1577610760,,,93,,63,116,174,185,108,4033,34057,0,277
5174310306,1,true,2686,22,0,14,10,26,1577607391,,,42,,112,127,376,135,137,7612,56844,1469,268
5174259369,128,true,1914,22,7,11,4,4,1577604874,,,74,,48,116,102,65,77,1045,22680,0,164
5172946898,0,true,1972,22,7,10,3,18,1577531648,,,13,,190,204,1,48,77,5735,22858,945,176
5171666100,0,true,3223,22,0,13,10,22,1577454221,,,62,,225,116,229,98,185,3453,33597,0,157
5171605611,1,true,1773,22,0,7,4,9,1577451960,,,80,,0,0,0,0,0,12814,13039,0,120
5171520852,128,false,2159,22,0,10,3,26,1577448429,,,6,,63,147,263,288,139,18431,38580,0,255
5168702282,128,true,2319,22,7,12,6,10,1577266772,,,126,,36,100,98,289,77,741,35357,250,178
5168661259,129,true,1825,22,7,3,6,8,1577264185,,,70,,36,349,125,143,26,0,15015,0,117
5168616200,0,true,2152,22,7,17,4,18,1577261251,,,13,,168,116,152,289,166,6635,41959,0,162
5164747234,131,true,2475,22,7,5,9,13,1577009014,,,114,,36,116,252,166,75,143,30404,0,233
5164651435,129,false,3171,22,0,21,2,11,1577003989,,,76,,48,232,273,108,300,2470,55678,0,280
5164591571,131,false,2603,22,0,17,7,13,1577000881,,,95,,208,156,154,0,135,17383,58711,0,272
5162097242,0,true,2079,22,7,12,3,22,1576848914,,,120,,63,174,226,334,135,4705,24490,125,221
5162002049,130,false,3349,22,7,10,3,23,1576844817,,,93,,208,116,174,304,160,8971,34664,0,382
5161945771,2,true,2263,22,7,17,5,7,1576842029,,,70,,378,116,172,185,143,5595,26354,0,170
5139385711,130,false,1636,22,0,3,4,4,1575371267,,,14,,0,0,0,0,0,0,5291,0,15
5138243843,4,true,2663,22,0,4,9,19,1575291514,,,23,,108,137,289,290,50,1843,9704,370,130
5138184793,128,false,1972,22,0,7,5,14,1575289065,,,2,,242,50,298,289,127,429,13119,400,87
5138106500,3,false,3134,22,0,4,8,15,1575285399,,,77,,81,108,194,334,377,3173,13071,5449,244
5133524604,0,true,1604,22,0,3,6,14,1575037335,,,9,,92,0,188,36,40,,,,64
5133378289,129,true,3780,22,0,7,10,22,1575032255,,,9,,176,364,123,376,204,,,,254
5108808153,132,false,2484,22,0,8,4,20,1573476418,,,35,,63,152,158,65,75,,,,253
5106173990,132,false,3293,22,0,3,10,36,1573314859,,,99,,127,90,79,0,242,,,,187
5104492692,3,true,2357,22,0,5,7,16,1573223836,,,13,,204,41,0,100,63,,,,193
5104394727,4,true,2866,4,0,16,4,23,1573220115,,,32,,147,174,168,143,139,,,,264
5104354341,131,true,1172,4,0,2,7,3,1573218538,,,36,,77,77,0,16,0,,,,36
5103242844,130,false,2788,4,0,4,8,28,1573138533,,,34,,41,43,102,96,48,,,,130
5103176166,2,true,2325,4,0,7,4,20,1573135795,,,52,,100,0,277,265,123,,,,157
5103082165,4,true,2982,4,0,14,5,23,1573131961,,,26,,100,37,30,48,108,,,,90
5086253829,0,false,2008,4,0,2,7,6,1572096156,,,8,50,170,185,75,166,182,,,,165
5047894582,128,false,2771,22,0,6,6,18,1569844741,,,58,50,263,108,90,100,185,,,,213
4920510708,132,false,1994,22,0,12,0,17,1563884940,,,9,1,50,147,0,65,158,,,,236
4561032725,130,true,2444,22,7,5,6,9,1553255016,,,93,152,116,143,36,252,63,,,,229
2879780179,131,false,3143,4,0,1,7,6,1483013065,,,90,102,231,90,0,108,214,,,,231
1947693477,129,false,2808,1,0,4,8,18,1448031008,,,85,180,79,116,46,31,42,,,,57
1468110890,4,true,2691,1,0,2,11,9,1431445493,,,75,102,36,0,63,46,60,,,,51
1463198015,131,false,1489,1,0,7,2,8,1431268787,,,84,102,92,180,178,46,108,,,,25
1320482015,1,true,2545,1,0,1,5,7,1426362341,,,90,102,79,43,214,0,42,,,,73
1287100708,129,false,2992,1,0,1,8,15,1425231906,,,20,100,154,14,63,46,0,,,,113
1267833590,129,true,2088,1,0,5,7,8,1424705451,,,23,50,152,149,46,0,0,,,,37
